"URI";"discogs_have";"discogs_want"
"http://dbpedia.org/resource/Trilla";"257";"109"
"http://dbpedia.org/resource/Remind_Me_Where_the_Light_Is";"56";"10"
"http://dbpedia.org/resource/Confessions_on_a_Dance_Floor";"5693";"2388"
"http://dbpedia.org/resource/Takk...";"0";"0"
"http://dbpedia.org/resource/Transfiguration_of_Vincent";"1246";"566"
"http://dbpedia.org/resource/Xenophanes_(album)";"800";"344"
"http://dbpedia.org/resource/The_Milk_of_Human_Kindness";"2004";"1120"
"http://dbpedia.org/resource/Fall_Be_Kind";"0";"0"
"http://dbpedia.org/resource/Strangeland_(album)";"1054";"342"
"http://dbpedia.org/resource/Humming_by_the_Flowered_Vine";"250";"56"
"http://dbpedia.org/resource/Do_You_Like_Rock_Music%3F";"1088";"184"
"http://dbpedia.org/resource/A_Rush_of_Blood_to_the_Head";"15401";"5095"
"http://dbpedia.org/resource/Candylion";"710";"324"
"http://dbpedia.org/resource/James_Blake_(album)";"9147";"3961"
"http://dbpedia.org/resource/Under_Cold_Blue_Stars";"236";"6"
"http://dbpedia.org/resource/Backspacer";"7440";"1346"
"http://dbpedia.org/resource/Spirit_Moves";"0";"0"
"http://dbpedia.org/resource/Lessons_in_Love_(Lloyd_album)";"26";"2"
"http://dbpedia.org/resource/This_Delicate_Thing_We've_Made";"206";"64"
"http://dbpedia.org/resource/Mechanical_Wonder";"383";"118"
"http://dbpedia.org/resource/Better_Than_Heavy";"125";"38"
"http://dbpedia.org/resource/Letters_from_the_Underground";"160";"86"
"http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call";"7445";"2488"
"http://dbpedia.org/resource/Down_the_Way";"1486";"1484"
"http://dbpedia.org/resource/In_Rape_Fantasy_and_Terror_Sex_We_Trust";"82";"30"
"http://dbpedia.org/resource/Borrowed_Heaven";"486";"50"
"http://dbpedia.org/resource/Types_of_Wood";"92";"56"
"http://dbpedia.org/resource/World_Without_Tears";"1270";"179"
"http://dbpedia.org/resource/The_Crying_Light";"3448";"900"
"http://dbpedia.org/resource/A_Dramatic_Turn_of_Events";"2156";"648"
"http://dbpedia.org/resource/Universal_Audio_(album)";"530";"104"
"http://dbpedia.org/resource/The_Senior";"158";"46"
"http://dbpedia.org/resource/Last_2_Walk";"204";"140"
"http://dbpedia.org/resource/The_Crane_Wife";"3874";"1011"
"http://dbpedia.org/resource/Avatar_(Comets_on_Fire_album)";"1514";"246"
"http://dbpedia.org/resource/604_(album)";"2956";"1260"
"http://dbpedia.org/resource/Soulbook";"112";"16"
"http://dbpedia.org/resource/Lowedges";"620";"380"
"http://dbpedia.org/resource/Killing_Puritans";"1673";"361"
"http://dbpedia.org/resource/The_Royal_Society_(album)";"206";"38"
"http://dbpedia.org/resource/New_Brigade";"2606";"1441"
"http://dbpedia.org/resource/Rule_3:36";"462";"116"
"http://dbpedia.org/resource/Bitchin'";"790";"190"
"http://dbpedia.org/resource/7th_Symphony_(album)";"900";"220"
"http://dbpedia.org/resource/Imperial_Blaze";"96";"2"
"http://dbpedia.org/resource/Majesty_Shredding";"1182";"186"
"http://dbpedia.org/resource/Live_on_I-5";"1412";"473"
"http://dbpedia.org/resource/Dressy_Bessy_(album)";"92";"8"
"http://dbpedia.org/resource/Congregation_of_the_Damned";"292";"102"
"http://dbpedia.org/resource/Are_You_Passionate%3F";"1343";"439"
"http://dbpedia.org/resource/Life_on_Display";"282";"52"
"http://dbpedia.org/resource/Major/Minor_(album)";"1648";"598"
"http://dbpedia.org/resource/Storm_Corrosion_(album)";"2172";"546"
"http://dbpedia.org/resource/R.O.O.T.S.";"140";"0"
"http://dbpedia.org/resource/Swing_Lo_Magellan";"2730";"696"
"http://dbpedia.org/resource/Q_Soul_Bossa_Nostra";"64";"20"
"http://dbpedia.org/resource/Avalanche_United";"418";"256"
"http://dbpedia.org/resource/Turning_the_Mind";"214";"34"
"http://dbpedia.org/resource/Ghostbird";"100";"56"
"http://dbpedia.org/resource/Grrr...";"248";"32"
"http://dbpedia.org/resource/Nixon_(album)";"2384";"508"
"http://dbpedia.org/resource/I_Dreamed_a_Dream_(album)";"242";"8"
"http://dbpedia.org/resource/Odd_Soul";"457";"270"
"http://dbpedia.org/resource/The_Idler_Wheel...";"2694";"1450"
"http://dbpedia.org/resource/Some_Kind_of_Trouble";"236";"54"
"http://dbpedia.org/resource/Tones_of_Town";"372";"170"
"http://dbpedia.org/resource/Strange_Mercy";"5826";"3107"
"http://dbpedia.org/resource/Out_of_Nothing";"648";"116"
"http://dbpedia.org/resource/Sun,_Sun,_Sun";"338";"60"
"http://dbpedia.org/resource/Until_One";"364";"70"
"http://dbpedia.org/resource/Teen_Dream";"9568";"3306"
"http://dbpedia.org/resource/Invicta_(album)";"184";"26"
"http://dbpedia.org/resource/Mail_on_Sunday_(album)";"122";"5"
"http://dbpedia.org/resource/The_Budos_Band_III";"2232";"892"
"http://dbpedia.org/resource/Goodbye_Lullaby";"600";"290"
"http://dbpedia.org/resource/The_Third_Hand";"1122";"654"
"http://dbpedia.org/resource/Live_at_the_Aragon";"1624";"506"
"http://dbpedia.org/resource/My_Beautiful_Dark_Twisted_Fantasy";"10880";"6658"
"http://dbpedia.org/resource/We_Love_Life";"1997";"938"
"http://dbpedia.org/resource/Django_Django_(album)";"3661";"1491"
"http://dbpedia.org/resource/MGMT_(album)";"2054";"840"
"http://dbpedia.org/resource/Little_Sparrow";"196";"22"
"http://dbpedia.org/resource/Recitation_(album)";"1060";"432"
"http://dbpedia.org/resource/Singing_Bones";"628";"362"
"http://dbpedia.org/resource/Cedars_(album)";"310";"28"
"http://dbpedia.org/resource/Night_Shades";"78";"6"
"http://dbpedia.org/resource/Season_of_Poison";"308";"116"
"http://dbpedia.org/resource/Keys_to_the_World";"826";"68"
"http://dbpedia.org/resource/Diaper_Island";"750";"310"
"http://dbpedia.org/resource/20_Y.O.";"905";"410"
"http://dbpedia.org/resource/Emotional_Traffic";"18";"0"
"http://dbpedia.org/resource/Street_Horrrsing";"2428";"1302"
"http://dbpedia.org/resource/Fantasy_Ride";"206";"44"
"http://dbpedia.org/resource/Feast_of_Wire";"3174";"587"
"http://dbpedia.org/resource/Dark_Roots_of_Earth";"2406";"836"
"http://dbpedia.org/resource/Signal_Morning";"480";"108"
"http://dbpedia.org/resource/It's_Blitz!";"4006";"2056"
"http://dbpedia.org/resource/Milk_Cow_Blues";"115";"0"
"http://dbpedia.org/resource/High_Dive";"92";"8"
"http://dbpedia.org/resource/Dear_Science";"4622";"1632"
"http://dbpedia.org/resource/Strip_Me";"90";"46"
"http://dbpedia.org/resource/Size_Matters";"506";"192"
"http://dbpedia.org/resource/Wake_Up_the_Nation";"1471";"198"
"http://dbpedia.org/resource/Thunder,_Lightning,_Strike";"2410";"1230"
"http://dbpedia.org/resource/Chickenfoot_III";"26";"3"
"http://dbpedia.org/resource/Godspeed_on_the_Devil's_Thunder";"1554";"432"
"http://dbpedia.org/resource/30_Seconds_to_Mars_(album)";"0";"0"
"http://dbpedia.org/resource/Lotusflower_(album)";"1212";"221"
"http://dbpedia.org/resource/Paper_Tigers";"461";"140"
"http://dbpedia.org/resource/Nostalgia,_Ultra";"1582";"996"
"http://dbpedia.org/resource/Fragments_of_Freedom";"2092";"787"
"http://dbpedia.org/resource/David_Cook_(album)";"94";"0"
"http://dbpedia.org/resource/Nothing_but_the_Beat";"1460";"503"
"http://dbpedia.org/resource/Kill_for_Love";"5170";"2212"
"http://dbpedia.org/resource/Glassheart";"136";"28"
"http://dbpedia.org/resource/So_Long,_Astoria";"1280";"478"
"http://dbpedia.org/resource/Raymond_v._Raymond";"172";"36"
"http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots";"14790";"6348"
"http://dbpedia.org/resource/The_Great_Destroyer";"3335";"731"
"http://dbpedia.org/resource/Blue_Sky_Noise";"1576";"1524"
"http://dbpedia.org/resource/The_Con_(album)";"1602";"733"
"http://dbpedia.org/resource/Sing_the_Sorrow";"3536";"2060"
"http://dbpedia.org/resource/Lost_and_Safe";"1942";"844"
"http://dbpedia.org/resource/Rock_n_Roll_Jesus";"606";"132"
"http://dbpedia.org/resource/Tanglewood_Numbers";"1242";"320"
"http://dbpedia.org/resource/Black_Tambourine_(album)";"1359";"607"
"http://dbpedia.org/resource/Twilight_of_the_Thunder_God";"3174";"1406"
"http://dbpedia.org/resource/No_Hope,_No_Future";"138";"66"
"http://dbpedia.org/resource/So_Amazin'";"190";"40"
"http://dbpedia.org/resource/Pawn_Shoppe_Heart";"1054";"248"
"http://dbpedia.org/resource/Twelve_Stops_and_Home";"552";"148"
"http://dbpedia.org/resource/Twisted_Angel";"164";"19"
"http://dbpedia.org/resource/Fly_from_Here";"714";"328"
"http://dbpedia.org/resource/Since_I_Left_You";"7756";"11609"
"http://dbpedia.org/resource/We,_the_Vehicles";"626";"282"
"http://dbpedia.org/resource/The_Colourful_Life";"292";"74"
"http://dbpedia.org/resource/Devil's_Playground_(album)";"498";"114"
"http://dbpedia.org/resource/The_Angels_of_Light_Sing_'Other_People'";"1239";"405"
"http://dbpedia.org/resource/The_One...Cohesive";"30";"18"
"http://dbpedia.org/resource/Second_Round's_on_Me";"418";"78"
"http://dbpedia.org/resource/Righteous_Love";"146";"28"
"http://dbpedia.org/resource/The_Besnard_Lakes_Are_the_Roaring_Night";"1210";"118"
"http://dbpedia.org/resource/Silence_Is_Easy";"1479";"220"
"http://dbpedia.org/resource/Dark_End_of_the_Street_(album)";"0";"0"
"http://dbpedia.org/resource/Fin_(album)";"3041";"1893"
"http://dbpedia.org/resource/Fever_to_Tell";"4218";"3896"
"http://dbpedia.org/resource/Favourite_Worst_Nightmare";"10309";"4589"
"http://dbpedia.org/resource/Sweet_and_Wild";"88";"16"
"http://dbpedia.org/resource/The_Animal_Years";"604";"194"
"http://dbpedia.org/resource/Sexor";"2040";"628"
"http://dbpedia.org/resource/50_Words_for_Snow";"3653";"994"
"http://dbpedia.org/resource/SuperHeavy_(album)";"822";"136"
"http://dbpedia.org/resource/Yeah_Ghost";"398";"144"
"http://dbpedia.org/resource/Blur:_The_Best_Of";"333";"373"
"http://dbpedia.org/resource/Mad_Season_(album)";"876";"44"
"http://dbpedia.org/resource/Sagarmatha_(album)";"758";"368"
"http://dbpedia.org/resource/Powerballin'";"156";"25"
"http://dbpedia.org/resource/Testify_(Phil_Collins_album)";"721";"55"
"http://dbpedia.org/resource/Do_You_Want_the_Truth_or_Something_Beautiful%3F";"487";"64"
"http://dbpedia.org/resource/New_History_Warfare_Vol._2:_Judges";"1512";"712"
"http://dbpedia.org/resource/Truly_She_Is_None_Other";"728";"222"
"http://dbpedia.org/resource/Just_Whitney";"466";"96"
"http://dbpedia.org/resource/Flaws";"599";"596"
"http://dbpedia.org/resource/Alegranza_(album)";"564";"248"
"http://dbpedia.org/resource/Sounds_from_Nowheresville";"556";"140"
"http://dbpedia.org/resource/Mikal_Cronin_(album)";"1544";"696"
"http://dbpedia.org/resource/Bitte_Orca";"3420";"1268"
"http://dbpedia.org/resource/Something_for_the_Rest_of_Us";"124";"26"
"http://dbpedia.org/resource/The_View_from_the_Bottom";"6";"2"
"http://dbpedia.org/resource/Wind_in_the_Wires";"1140";"338"
"http://dbpedia.org/resource/Songs_from_the_Year_of_Our_Demise";"140";"8"
"http://dbpedia.org/resource/I_Am_Gemini";"860";"196"
"http://dbpedia.org/resource/Built_from_Scratch";"1549";"427"
"http://dbpedia.org/resource/Gary_Go_(album)";"60";"8"
"http://dbpedia.org/resource/The_Mix-Up";"5298";"1893"
"http://dbpedia.org/resource/Undun";"2222";"1668"
"http://dbpedia.org/resource/Panic_of_Girls";"720";"222"
"http://dbpedia.org/resource/Mm.._Food";"8930";"5812"
"http://dbpedia.org/resource/Kaputt_(album)";"3534";"1168"
"http://dbpedia.org/resource/Time*_Sex*_Love*";"132";"2"
"http://dbpedia.org/resource/Symphonicities";"562";"146"
"http://dbpedia.org/resource/Fragile_Future";"78";"10"
"http://dbpedia.org/resource/How_I_Got_Over_(album)";"5214";"1270"
"http://dbpedia.org/resource/Lisbon_(album)";"1906";"368"
"http://dbpedia.org/resource/Electronic_Earth";"130";"58"
"http://dbpedia.org/resource/Desperate_Youth,_Blood_Thirsty_Babes";"3908";"1222"
"http://dbpedia.org/resource/Enter_the_Vaselines";"2246";"428"
"http://dbpedia.org/resource/Playing_with_Fire_(Kevin_Federline_album)";"16";"14"
"http://dbpedia.org/resource/Hell_in_a_Handbasket";"108";"20"
"http://dbpedia.org/resource/Midnight_Souvenirs";"120";"18"
"http://dbpedia.org/resource/Augustana_(album)";"12";"5"
"http://dbpedia.org/resource/Gorilla_Manor";"2928";"730"
"http://dbpedia.org/resource/Democrazy";"382";"100"
"http://dbpedia.org/resource/Alright,_Still";"2964";"1122"
"http://dbpedia.org/resource/Havoc_and_Bright_Lights";"674";"298"
"http://dbpedia.org/resource/Kris_Allen_(album)";"40";"4"
"http://dbpedia.org/resource/Fantasy_Black_Channel";"846";"560"
"http://dbpedia.org/resource/Definition_of_Real";"48";"2"
"http://dbpedia.org/resource/Scabdates";"0";"0"
"http://dbpedia.org/resource/Happy_New_Year_(album)";"516";"164"
"http://dbpedia.org/resource/Nobody's_Daughter";"1042";"374"
"http://dbpedia.org/resource/So-Called_Chaos";"1056";"311"
"http://dbpedia.org/resource/Confield";"7106";"1970"
"http://dbpedia.org/resource/Music_Sounds_Better_with_You_(album)";"296";"94"
"http://dbpedia.org/resource/In_Our_Space_Hero_Suits";"262";"88"
"http://dbpedia.org/resource/Untrue";"17356";"10138"
"http://dbpedia.org/resource/Brassbound";"280";"28"
"http://dbpedia.org/resource/The_Head_and_the_Heart_(album)";"2438";"554"
"http://dbpedia.org/resource/Calamity_(album)";"156";"18"
"http://dbpedia.org/resource/Fornever";"90";"8"
"http://dbpedia.org/resource/Sad_Sappy_Sucker";"2752";"1432"
"http://dbpedia.org/resource/Dirty_Words";"324";"42"
"http://dbpedia.org/resource/I_Had_the_Blues_But_I_Shook_Them_Loose";"1052";"990"
"http://dbpedia.org/resource/II_Trill";"120";"24"
"http://dbpedia.org/resource/The_Handler";"176";"92"
"http://dbpedia.org/resource/Blues_Dream";"204";"28"
"http://dbpedia.org/resource/When_It_All_Goes_South";"29";"0"
"http://dbpedia.org/resource/Monoliths_&_Dimensions";"6138";"2944"
"http://dbpedia.org/resource/Sex_Dreams_and_Denim_Jeans";"598";"452"
"http://dbpedia.org/resource/XTRMNTR";"4199";"1531"
"http://dbpedia.org/resource/Now_Here_Is_Nowhere";"1006";"356"
"http://dbpedia.org/resource/Forever_Abomination";"1124";"466"
"http://dbpedia.org/resource/Bleed_Like_Me";"1938";"616"
"http://dbpedia.org/resource/Ire_Works";"3086";"1632"
"http://dbpedia.org/resource/A_Better_Version_of_Me";"644";"198"
"http://dbpedia.org/resource/House_of_Balloons";"2020";"1651"
"http://dbpedia.org/resource/Dirty_Vegas_(album)";"1110";"288"
"http://dbpedia.org/resource/Somebody's_Miracle";"168";"24"
"http://dbpedia.org/resource/Falcon_(album)";"276";"320"
"http://dbpedia.org/resource/Black_Swan_(album)";"250";"110"
"http://dbpedia.org/resource/Come_to_Where_I'm_From";"406";"29"
"http://dbpedia.org/resource/Tarot_Sport";"2584";"1394"
"http://dbpedia.org/resource/Sunny_Border_Blue";"460";"34"
"http://dbpedia.org/resource/Labor_Days";"4030";"1754"
"http://dbpedia.org/resource/Laws_of_Illusion";"396";"28"
"http://dbpedia.org/resource/You_Gotta_Go_There_to_Come_Back";"1169";"733"
"http://dbpedia.org/resource/Walking_Cloud_and_Deep_Red_Sky,_Flag_Fluttered_and_the_Sun_Shined";"2486";"792"
"http://dbpedia.org/resource/Untouchables_(album)";"3767";"1436"
"http://dbpedia.org/resource/%22Happy%22_in_Galoshes";"152";"12"
"http://dbpedia.org/resource/Mar_Dulce_(album)";"192";"44"
"http://dbpedia.org/resource/Marissa_Nadler_(album)";"580";"130"
"http://dbpedia.org/resource/In_Your_Dreams_(album)";"186";"36"
"http://dbpedia.org/resource/Morning_View_Sessions";"4945";"2607"
"http://dbpedia.org/resource/Crossing_Muddy_Waters";"228";"14"
"http://dbpedia.org/resource/Scissor_Sisters_(album)";"3318";"752"
"http://dbpedia.org/resource/Folker";"228";"28"
"http://dbpedia.org/resource/Faking_the_Books";"1940";"468"
"http://dbpedia.org/resource/Trust_Me_(album)";"158";"43"
"http://dbpedia.org/resource/Salival";"3169";"4302"
"http://dbpedia.org/resource/Little_Sparrow";"196";"22"
"http://dbpedia.org/resource/Two_Dancers";"1310";"466"
"http://dbpedia.org/resource/Young_Man_in_America";"0";"0"
"http://dbpedia.org/resource/The_Magic_Numbers_(album)";"1564";"290"
"http://dbpedia.org/resource/Generation_Freakshow_(album)";"258";"150"
"http://dbpedia.org/resource/The_Spirit_Indestructible";"208";"46"
"http://dbpedia.org/resource/Marnie_Stern_(album)";"534";"194"
"http://dbpedia.org/resource/Copia_(album)";"622";"150"
"http://dbpedia.org/resource/Akron/Family_(album)";"1670";"478"
"http://dbpedia.org/resource/Dilate_(Bardo_Pond_album)";"1070";"390"
"http://dbpedia.org/resource/Pull_the_Pin";"411";"282"
"http://dbpedia.org/resource/Shobaleader_One:_d'Demonstrator";"0";"0"
"http://dbpedia.org/resource/Morningwood_(album)";"215";"15"
"http://dbpedia.org/resource/One_Kind_Favor";"232";"88"
"http://dbpedia.org/resource/Pattern+Grid_World";"3450";"1144"
"http://dbpedia.org/resource/The_Violet_Hour_(album)";"480";"374"
"http://dbpedia.org/resource/The_Block_(album)";"572";"206"
"http://dbpedia.org/resource/Sorry_for_Party_Rocking";"364";"74"
"http://dbpedia.org/resource/Jarvis_(album)";"1704";"501"
"http://dbpedia.org/resource/Bootleg_Detroit";"278";"88"
"http://dbpedia.org/resource/Romance_at_Short_Notice";"258";"100"
"http://dbpedia.org/resource/Miss_E..._So_Addictive";"2221";"937"
"http://dbpedia.org/resource/Black_Sheep_Boy";"2596";"567"
"http://dbpedia.org/resource/This_Is_Country_Music";"32";"0"
"http://dbpedia.org/resource/Money_and_Celebrity";"186";"142"
"http://dbpedia.org/resource/Charango_(album)";"2292";"841"
"http://dbpedia.org/resource/Awake_Is_the_New_Sleep";"200";"2"
"http://dbpedia.org/resource/All_6's_and_7's";"186";"46"
"http://dbpedia.org/resource/Children_Running_Through";"118";"4"
"http://dbpedia.org/resource/The_King_of_Limbs";"21950";"5300"
"http://dbpedia.org/resource/Things_We_Lost_in_the_Fire_(album)";"3538";"1362"
"http://dbpedia.org/resource/Space_Is_Only_Noise";"5444";"4462"
"http://dbpedia.org/resource/Born_in_the_U.K.";"893";"157"
"http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad";"164";"62"
"http://dbpedia.org/resource/Give_Up_the_Ghost_(album)";"220";"144"
"http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution";"661";"178"
"http://dbpedia.org/resource/The_Remote_Part";"1064";"352"
"http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)";"225";"52"
"http://dbpedia.org/resource/Hold_On_'til_the_Night";"20";"0"
"http://dbpedia.org/resource/Turn_on_the_Bright_Lights";"15132";"6206"
"http://dbpedia.org/resource/Early_21st_Century_Blues";"144";"8"
"http://dbpedia.org/resource/Cripple_Crow";"2859";"1150"
"http://dbpedia.org/resource/Figure_8_(album)";"5188";"3048"
"http://dbpedia.org/resource/The_Seventh_Seal_(Rakim_album)";"474";"190"
"http://dbpedia.org/resource/Pause_(album)";"3694";"1642"
"http://dbpedia.org/resource/White_Blood_Cells_(album)";"15440";"10284"
"http://dbpedia.org/resource/Winning_Days";"1301";"319"
"http://dbpedia.org/resource/Super_Taranta!";"1822";"408"
"http://dbpedia.org/resource/A_Day_Without_Rain";"1727";"144"
"http://dbpedia.org/resource/D12_World";"1458";"584"
"http://dbpedia.org/resource/So_Runs_the_World_Away";"550";"168"
"http://dbpedia.org/resource/Kisses_on_the_Bottom";"1116";"252"
"http://dbpedia.org/resource/Threes_(album)";"652";"416"
"http://dbpedia.org/resource/Pain_Is_Love";"762";"202"
"http://dbpedia.org/resource/Section.80";"1989";"3322"
"http://dbpedia.org/resource/The_Futureheads_(album)";"1464";"378"
"http://dbpedia.org/resource/Electric_Circus_(album)";"2528";"961"
"http://dbpedia.org/resource/Apologies_to_the_Queen_Mary";"3840";"620"
"http://dbpedia.org/resource/This_Kind_of_Love";"24";"6"
"http://dbpedia.org/resource/The_Dirty_South_(album)";"1479";"404"
"http://dbpedia.org/resource/Ferrari_Boyz";"36";"14"
"http://dbpedia.org/resource/The_Cosmos_Rocks";"956";"266"
"http://dbpedia.org/resource/Apollo_Kids_(album)";"1114";"582"
"http://dbpedia.org/resource/The_Fine_Art_of_Self_Destruction";"428";"88"
"http://dbpedia.org/resource/Serena_Maneesh_(album)";"878";"240"
"http://dbpedia.org/resource/City_Beach_(album)";"122";"30"
"http://dbpedia.org/resource/Sound_of_Silver";"10108";"6770"
"http://dbpedia.org/resource/Come_Through_for_You";"2";"3"
"http://dbpedia.org/resource/Rebelution_(Pitbull_album)";"138";"62"
"http://dbpedia.org/resource/Bicycles_&_Tricycles";"1647";"446"
"http://dbpedia.org/resource/In_Between_Dreams";"4465";"1530"
"http://dbpedia.org/resource/You_Could_Have_It_So_Much_Better";"6485";"1731"
"http://dbpedia.org/resource/Sometimes_I_Wish_We_Were_an_Eagle";"3114";"680"
"http://dbpedia.org/resource/God_Hates_Us_All";"5675";"2457"
"http://dbpedia.org/resource/I'll_Sleep_When_You're_Dead";"2036";"1324"
"http://dbpedia.org/resource/Gettin'_In_Over_My_Head";"333";"56"
"http://dbpedia.org/resource/Artwork_(album)";"347";"174"
"http://dbpedia.org/resource/American_Slang";"5349";"1165"
"http://dbpedia.org/resource/Out_of_Ashes";"389";"142"
"http://dbpedia.org/resource/Shock_Value_II";"410";"142"
"http://dbpedia.org/resource/Old_Ideas";"2900";"492"
"http://dbpedia.org/resource/Sky_at_Night_(album)";"572";"160"
"http://dbpedia.org/resource/Studio_150";"1000";"342"
"http://dbpedia.org/resource/Let's_Bottle_Bohemia";"646";"188"
"http://dbpedia.org/resource/My_Father_Will_Guide_Me_up_a_Rope_to_the_Sky";"5884";"1786"
"http://dbpedia.org/resource/Free_Somehow";"174";"56"
"http://dbpedia.org/resource/Blood_Like_Lemonade";"456";"122"
"http://dbpedia.org/resource/The_Spine";"353";"73"
"http://dbpedia.org/resource/Fear_of_a_Blank_Planet";"5138";"2246"
"http://dbpedia.org/resource/Haunted_Cities";"476";"98"
"http://dbpedia.org/resource/Night_Train_(EP)";"0";"0"
"http://dbpedia.org/resource/Extraordinary_Machine";"2176";"1383"
"http://dbpedia.org/resource/Smother_(album)";"1549";"352"
"http://dbpedia.org/resource/Streets_of_Gold";"134";"42"
"http://dbpedia.org/resource/Chocolate_Starfish_and_the_Hot_Dog_Flavored_Water";"3271";"1623"
"http://dbpedia.org/resource/Jj_n%C2%B0_2";"870";"474"
"http://dbpedia.org/resource/The_Powerless_Rise";"596";"124"
"http://dbpedia.org/resource/Battle_for_the_Sun";"3204";"884"
"http://dbpedia.org/resource/The_Guitar_Song";"280";"66"
"http://dbpedia.org/resource/Skying";"2998";"726"
"http://dbpedia.org/resource/Ariels";"542";"222"
"http://dbpedia.org/resource/Love_Songs_for_Patriots";"576";"98"
"http://dbpedia.org/resource/Slipway_Fires";"422";"66"
"http://dbpedia.org/resource/Option_Paralysis";"2918";"1414"
"http://dbpedia.org/resource/Electronic_Dream";"82";"46"
"http://dbpedia.org/resource/The_Rose_Has_Teeth_in_the_Mouth_of_a_Beast";"1260";"336"
"http://dbpedia.org/resource/Sweet_Heart_Sweet_Light";"3074";"658"
"http://dbpedia.org/resource/The_Golden_D";"549";"142"
"http://dbpedia.org/resource/Crack_the_Skye";"10735";"3926"
"http://dbpedia.org/resource/To_Lose_My_Life...";"3642";"1213"
"http://dbpedia.org/resource/Treats_(album)";"2746";"1072"
"http://dbpedia.org/resource/Post-Nothing";"3533";"971"
"http://dbpedia.org/resource/Goodbye_Bread";"2734";"936"
"http://dbpedia.org/resource/God's_Son";"3092";"1619"
"http://dbpedia.org/resource/D-D-Don't_Don't_Stop_the_Beat";"747";"663"
"http://dbpedia.org/resource/The_Moon_&_Antarctica";"11106";"4790"
